"","GSM330464","GSM330465","GSM330466","GSM330467","GSM330468","GSM330469","GSM330470","GSM330471","GSM330472","GSM330473","GSM330474","GSM330475","GSM330476","GSM330477","GSM330478","GSM330479","GSM330480","GSM330481","GSM330482","GSM330483","GSM330484","GSM330485","GSM330486","GSM330487","GSM330488","GSM330489","GSM330490","GSM330491","GSM330427","GSM330428","GSM330429","GSM330430","GSM330431","GSM330432","GSM330433","GSM330434","GSM330435","GSM330436","GSM330437","GSM330438","GSM330439","GSM330440","GSM330441","GSM330442","GSM330443","GSM330444","GSM330445","GSM330446","GSM330447","GSM330448","GSM330449","GSM330450","GSM330451","GSM330452","GSM330453","GSM330454","GSM330455","GSM330456","GSM330457","GSM330458","GSM330459","GSM330460","GSM330461","GSM330462","GSM330463","GSM330387","GSM330388","GSM330389","GSM330390","GSM330391","GSM330392","GSM330393","GSM330394","GSM330395","GSM330396","GSM330397","GSM330398","GSM330399","GSM330400","GSM330401","GSM330402","GSM330403","GSM330404","GSM330405","GSM330406","GSM330407","GSM330408","GSM330409","GSM330410","GSM330411","GSM330412","GSM330413","GSM330414","GSM330415","GSM330416","GSM330417","GSM330418","GSM330419","GSM330420","GSM330421","GSM330422","GSM330423","GSM330424","GSM330425","GSM330426"
"PPP1R14B",0.727957367897034,0.68962675333023,0.676185190677643,0.61735987663269,0.697572827339172,0.656115472316742,0.664021134376526,0.594067752361298,0.652953565120697,0.552169859409332,0.642294764518738,0.640893757343292,0.673656463623047,0.648463487625122,0.642591059207916,0.645090699195862,0.709748148918152,0.672471582889557,0.677306234836578,0.545709908008575,0.667811632156372,0.652288675308228,0.673920929431915,0.691233813762665,0.670644462108612,0.648387014865875,0.628241717815399,0.65275776386261,0.630839645862579,0.635497510433197,0.473321259021759,0.683165729045868,0.652405858039856,0.407830446958542,0.672427833080292,0.559758067131042,0.597065329551697,0.548474848270416,0.656115472316742,0.5760537981987,0.576080739498138,0.656714498996735,0.590019404888153,0.662816882133484,0.492634803056717,0.617555558681488,0.587144315242767,0.649922430515289,0.657355606555939,0.631363391876221,0.501361310482025,0.627040982246399,0.684710323810577,0.60874205827713,0.668152570724487,0.559858500957489,0.650385499000549,0.608773291110992,0.55378121137619,0.58366471529007,0.63574767112732,0.642702281475067,0.58553808927536,0.656235098838806,0.684193849563599,0.59200531244278,0.687556326389313,0.702171385288239,0.62581342458725,0.710300028324127,0.656794488430023,0.669436991214752,0.621276259422302,0.577268600463867,0.620347917079926,0.604012370109558,0.58870530128479,0.592323541641235,0.697267651557922,0.658079624176025,0.650115251541138,0.635604679584503,0.702644050121307,0.721790790557861,0.702276289463043,0.589361369609833,0.711409986019135,0.6497682929039,0.65667450428009,0.567387640476227,0.672515332698822,0.681082308292389,0.724871337413788,0.707560360431671,0.561193704605103,0.412984877824783,0.560185313224792,0.648693084716797,0.728269696235657,0.622609972953796,0.724383771419525,0.675382614135742,0.681496918201447,0.697420179843903,0.703858494758606
"SMYD3",0.74130779504776,0.750119864940643,0.665948271751404,0.623481631278992,0.740417003631592,0.679662048816681,0.757223665714264,0.575650334358215,0.725483238697052,0.632239401340485,0.686935484409332,0.645918786525726,0.636967301368713,0.657999038696289,0.658442735671997,0.595267713069916,0.718423664569855,0.672778010368347,0.558880746364594,0.707234859466553,0.619226336479187,0.678163170814514,0.587852537631989,0.745143830776215,0.622676849365234,0.696557700634003,0.653110384941101,0.63624894618988,0.554541766643524,0.629935145378113,0.553414046764374,0.486570924520493,0.696557700634003,0.430845558643341,0.643445372581482,0.472632586956024,0.570048093795776,0.613485217094421,0.619951367378235,0.554247081279755,0.696507096290588,0.570652186870575,0.704017579555511,0.606781661510468,0.465849667787552,0.713711321353912,0.61476868391037,0.569340884685516,0.629553735256195,0.550714135169983,0.533701062202454,0.551975250244141,0.705349922180176,0.555132210254669,0.68584281206131,0.471043884754181,0.655558168888092,0.510806560516357,0.462156146764755,0.644266247749329,0.600255191326141,0.559456884860992,0.597331821918488,0.588108003139496,0.682375609874725,0.53158563375473,0.551586508750916,0.561168432235718,0.535151422023773,0.704017579555511,0.538169205188751,0.615833580493927,0.576700925827026,0.489682674407959,0.44732740521431,0.525867223739624,0.528732776641846,0.610216617584229,0.728332221508026,0.551392376422882,0.545899629592896,0.541456341743469,0.526855528354645,0.510599493980408,0.495971143245697,0.480409353971481,0.521217465400696,0.504885494709015,0.617196977138519,0.542928636074066,0.639575958251953,0.62983101606369,0.60808652639389,0.562358617782593,0.586579442024231,0.512656331062317,0.402023702859879,0.595796585083008,0.516161978244781,0.6480433344841,0.628000974655151,0.559231281280518,0.702276289463043,0.559381663799286,0.664313018321991
"GNAQ",0.564731478691101,0.7002432346344,0.548259198665619,0.663148283958435,0.639868021011353,0.584501624107361,0.588363826274872,0.599475741386414,0.613133668899536,0.625202476978302,0.679890275001526,0.549002707004547,0.64988386631012,0.548522770404816,0.578871250152588,0.613613247871399,0.661333203315735,0.60490071773529,0.646031975746155,0.656394720077515,0.665149748325348,0.552364587783813,0.550134301185608,0.627212047576904,0.639868021011353,0.596503794193268,0.594301342964172,0.587880909442902,0.655956029891968,0.593397498130798,0.600706219673157,0.485339373350143,0.491125971078873,0.644677996635437,0.508989930152893,0.512406170368195,0.681681513786316,0.653031945228577,0.556937158107758,0.626528561115265,0.657556414604187,0.643222153186798,0.633084058761597,0.578871250152588,0.633507788181305,0.654844105243683,0.594418287277222,0.623851537704468,0.589990735054016,0.638049960136414,0.6276575922966,0.586072206497192,0.582692265510559,0.621077001094818,0.670904278755188,0.54431539773941,0.629034757614136,0.64857828617096,0.582525968551636,0.611194968223572,0.658483147621155,0.531160175800323,0.636607766151428,0.555674731731415,0.530489802360535,0.536313116550446,0.619029104709625,0.659943222999573,0.70444267988205,0.61094206571579,0.681681513786316,0.541712820529938,0.63192355632782,0.652171611785889,0.473847895860672,0.644640564918518,0.673480451107025,0.581475734710693,0.628862082958221,0.624593436717987,0.602155804634094,0.67848002910614,0.561395883560181,0.579882025718689,0.505392670631409,0.369519412517548,0.539876878261566,0.675783395767212,0.602793157100677,0.636141419410706,0.670298635959625,0.541619539260864,0.655677437782288,0.517900228500366,0.556565165519714,0.557882070541382,0.579062104225159,0.542998969554901,0.476201981306076,0.540039002895355,0.556267976760864,0.538123190402985,0.552169859409332,0.564705848693848,0.492130964994431
"CXXC5",0.712696611881256,0.728770852088928,0.569785892963409,0.591803014278412,0.66067773103714,0.57197093963623,0.605700373649597,0.55820620059967,0.618963360786438,0.504844963550568,0.631853461265564,0.58310854434967,0.633649230003357,0.598222553730011,0.637507855892181,0.599865138530731,0.708923995494843,0.699881076812744,0.605762004852295,0.566869556903839,0.616806507110596,0.65667450428009,0.724262118339539,0.670774340629578,0.70903366804123,0.615963041782379,0.672078430652618,0.534969687461853,0.548450827598572,0.511968970298767,0.451352536678314,0.451217532157898,0.68163537979126,0.532393753528595,0.587285816669464,0.596533358097076,0.539830565452576,0.510537445545197,0.596208870410919,0.573244094848633,0.559481978416443,0.574791848659515,0.52895450592041,0.669394075870514,0.465248614549637,0.63939368724823,0.614447057247162,0.540990769863129,0.534720003604889,0.468087673187256,0.608585774898529,0.708431661128998,0.764177441596985,0.529709875583649,0.542460322380066,0.707234859466553,0.642591059207916,0.500721752643585,0.592584311962128,0.583414256572723,0.536655843257904,0.687891602516174,0.55895584821701,0.623750567436218,0.698953747749329,0.543256998062134,0.566171884536743,0.518304646015167,0.489682674407959,0.600826621055603,0.544268250465393,0.467055410146713,0.549748480319977,0.545923352241516,0.516987264156342,0.514455914497375,0.368735283613205,0.675027072429657,0.663521826267242,0.545094430446625,0.61706668138504,0.545023500919342,0.562054216861725,0.554173469543457,0.585819065570831,0.576188504695892,0.62841385602951,0.48824667930603,0.495461314916611,0.474666953086853,0.523466885089874,0.526020705699921,0.623649656772614,0.547303140163422,0.518773674964905,0.587767422199249,0.467339843511581,0.547852396965027,0.485982894897461,0.562206387519836,0.447760969400406,0.612114429473877,0.464860320091248,0.543632805347443,0.576188504695892
"DCTN6",0.696912288665771,0.603859603404999,0.596208870410919,0.598728895187378,0.64671266078949,0.634393513202667,0.587427318096161,0.612464249134064,0.635461807250977,0.615833580493927,0.59831178188324,0.612814605236053,0.589675843715668,0.627588987350464,0.590105354785919,0.657395780086517,0.608898401260376,0.618569493293762,0.613229513168335,0.610689461231232,0.63939368724823,0.664772689342499,0.650772333145142,0.608304798603058,0.642220795154572,0.599805176258087,0.623851537704468,0.639941096305847,0.582055509090424,0.645053148269653,0.599116921424866,0.647547960281372,0.687939524650574,0.582525968551636,0.6245596408844,0.653856992721558,0.605977892875671,0.556416511535645,0.56881844997406,0.595355749130249,0.614382803440094,0.603310465812683,0.569864511489868,0.688516020774841,0.567880928516388,0.644303619861603,0.644565641880035,0.672997176647186,0.624525904655457,0.608304798603058,0.607060611248016,0.7038055062294,0.645316183567047,0.549098789691925,0.59869909286499,0.685181260108948,0.572872042655945,0.586044073104858,0.659943222999573,0.571865200996399,0.599176704883575,0.631503283977509,0.555650055408478,0.673128843307495,0.616806507110596,0.759103298187256,0.608148872852325,0.660759568214417,0.632379949092865,0.60740202665329,0.550134301185608,0.727521240711212,0.69374930858612,0.564423978328705,0.68784362077713,0.564398348331451,0.535970866680145,0.566249310970306,0.664271295070648,0.590938150882721,0.729841768741608,0.602125525474548,0.632590889930725,0.611733436584473,0.611638307571411,0.662197172641754,0.635962307453156,0.621409237384796,0.567984938621521,0.564142465591431,0.647662162780762,0.737177848815918,0.607712864875793,0.6146399974823,0.579062104225159,0.659455180168152,0.587682366371155,0.679890275001526,0.681958794593811,0.586551189422607,0.657878220081329,0.699726164340973,0.624188423156738,0.598222553730011,0.590880632400513
"NCKAP1L",0.559908747673035,0.611860394477844,0.58230447769165,0.633189916610718,0.583497703075409,0.67911547422409,0.380781680345535,0.576026916503906,0.582166135311127,0.648157835006714,0.656554520130157,0.605054259300232,0.558405876159668,0.470809906721115,0.59553200006485,0.647091865539551,0.667683959007263,0.588933289051056,0.638303458690643,0.662610054016113,0.425397276878357,0.650694906711578,0.478408843278885,0.590105354785919,0.468390911817551,0.556912302970886,0.483661621809006,0.556738674640656,0.414866238832474,0.521368265151978,0.641961991786957,0.618602275848389,0.497013300657272,0.387296319007874,0.534583866596222,0.412160366773605,0.402868181467056,0.619390904903412,0.537985265254974,0.44002965092659,0.431368410587311,0.517836451530457,0.617882072925568,0.396239906549454,0.522145211696625,0.457214057445526,0.508435010910034,0.489107429981232,0.486627876758575,0.448262006044388,0.545947074890137,0.460621625185013,0.472632586956024,0.461370497941971,0.432894229888916,0.442859679460526,0.547732889652252,0.412714809179306,0.54080480337143,0.442071944475174,0.508229732513428,0.494756907224655,0.4226213991642,0.43409126996994,0.491589367389679,0.506634056568146,0.675783395767212,0.609117567539215,0.514099180698395,0.550835132598877,0.4832484126091,0.513491809368134,0.575193881988525,0.509463548660278,0.504035592079163,0.520185768604279,0.717434287071228,0.528024435043335,0.595238327980042,0.503672122955322,0.513261795043945,0.52747243642807,0.558805704116821,0.631590723991394,0.605177223682404,0.620182633399963,0.581972599029541,0.540549278259277,0.634677827358246,0.567335784435272,0.515655338764191,0.546398282051086,0.687747776508331,0.663896143436432,0.523532032966614,0.54474002122879,0.541946172714233,0.548402905464172,0.501101315021515,0.493470072746277,0.632204294204712,0.44284325838089,0.623649656772614,0.526635587215424,0.614833056926727
"NRAS",0.555378675460815,0.470144957304001,0.539229333400726,0.446911066770554,0.559005856513977,0.607650697231293,0.425319403409958,0.553389608860016,0.524402558803558,0.479240745306015,0.45386078953743,0.611733436584473,0.472976714372635,0.588164806365967,0.55783224105835,0.598341584205627,0.47822430729866,0.54554408788681,0.498039573431015,0.502906441688538,0.496639251708984,0.625983476638794,0.62187534570694,0.559156119823456,0.58759731054306,0.544881701469421,0.584222257137299,0.56450080871582,0.459406465291977,0.556391775608063,0.526965618133545,0.448847532272339,0.555132210254669,0.352117300033569,0.620579600334167,0.575919210910797,0.417031347751617,0.451116323471069,0.646409809589386,0.460100263357162,0.436434239149094,0.4720538854599,0.482236623764038,0.575596570968628,0.473339408636093,0.556713879108429,0.660146951675415,0.576511979103088,0.618864834308624,0.45833420753479,0.501862049102783,0.574818670749664,0.551902294158936,0.481638699769974,0.486153483390808,0.525407254695892,0.461736887693405,0.469857901334763,0.50993800163269,0.469141393899918,0.457334488630295,0.644266247749329,0.473393827676773,0.614382803440094,0.596474289894104,0.564834117889404,0.53410816192627,0.554394364356995,0.45386078953743,0.591024518013,0.423611223697662,0.60634845495224,0.485945016145706,0.45170721411705,0.580457746982574,0.472035825252533,0.471494346857071,0.563682436943054,0.510537445545197,0.518496453762054,0.618996202945709,0.47975954413414,0.601248681545258,0.568583726882935,0.580183446407318,0.623851537704468,0.580897390842438,0.514057278633118,0.544480443000793,0.502062559127808,0.533881902694702,0.566120326519012,0.410457611083984,0.588363826274872,0.564731478691101,0.401892870664597,0.614736497402191,0.647814512252808,0.653542280197144,0.501621603965759,0.59816300868988,0.671947598457336,0.6056387424469,0.602428734302521,0.635568916797638
"SDR39U1",0.635176360607147,0.63736355304718,0.620844721794128,0.559833407402039,0.557110905647278,0.543421387672424,0.608492076396942,0.595796585083008,0.57382994890213,0.557857155799866,0.562587261199951,0.591139674186707,0.559256315231323,0.62361603975296,0.533633291721344,0.560437023639679,0.583080768585205,0.648808002471924,0.540990769863129,0.535538077354431,0.56386125087738,0.600706219673157,0.588164806365967,0.586720526218414,0.594476759433746,0.597895503044128,0.565424859523773,0.594009399414062,0.572580099105835,0.63199371099472,0.575892329216003,0.620380997657776,0.630909383296967,0.647700250148773,0.57586544752121,0.600615918636322,0.627932250499725,0.572129726409912,0.574658036231995,0.629692316055298,0.62837940454483,0.612464249134064,0.612177968025208,0.585566163063049,0.599745213985443,0.607308864593506,0.595091700553894,0.574845433235168,0.598490476608276,0.601490199565887,0.602307379245758,0.554247081279755,0.527384221553802,0.61380535364151,0.602641224861145,0.596267819404602,0.614897429943085,0.610122203826904,0.583080768585205,0.606472134590149,0.597035765647888,0.570704817771912,0.602125525474548,0.554959833621979,0.561143159866333,0.601459980010986,0.620017409324646,0.605977892875671,0.627040982246399,0.617262125015259,0.583136320114136,0.648463487625122,0.605916202068329,0.64524096250534,0.550641596317291,0.579007565975189,0.57012677192688,0.591831922531128,0.598878085613251,0.636607766151428,0.566973090171814,0.614158034324646,0.613005995750427,0.661374270915985,0.667216598987579,0.613581240177155,0.592149913311005,0.619259238243103,0.6146399974823,0.58751231431961,0.654606699943542,0.6230788230896,0.662362217903137,0.636931359767914,0.590823113918304,0.710687577724457,0.597895503044128,0.585061252117157,0.595150351524353,0.607153654098511,0.645090699195862,0.614865243434906,0.627143621444702,0.623280107975006,0.635212004184723
"U2AF1",0.748367488384247,0.555847644805908,0.630874514579773,0.473448276519775,0.63685941696167,0.555576026439667,0.752045512199402,0.60936826467514,0.662692785263062,0.46609753370285,0.488667160272598,0.55044823884964,0.520057082176208,0.632204294204712,0.578082084655762,0.605054259300232,0.536884546279907,0.622409343719482,0.610090732574463,0.501341342926025,0.62398624420166,0.539668560028076,0.552437663078308,0.50825023651123,0.581282794475555,0.591226041316986,0.640636801719666,0.607899606227875,0.475524842739105,0.489471614360809,0.630108773708344,0.667046964168549,0.673656463623047,0.482068330049515,0.519799888134003,0.55688750743866,0.556540369987488,0.423812657594681,0.491647362709045,0.514497876167297,0.50178188085556,0.419378578662872,0.442235916852951,0.498554140329361,0.51843249797821,0.558855712413788,0.636033952236176,0.469069838523865,0.503954768180847,0.606255769729614,0.470019340515137,0.58517336845398,0.595561385154724,0.481135159730911,0.490239888429642,0.487979412078857,0.490009188652039,0.557259976863861,0.653620898723602,0.512427031993866,0.508928239345551,0.515950739383698,0.558980882167816,0.523923397064209,0.469481527805328,0.658039331436157,0.524010479450226,0.545236349105835,0.483473718166351,0.575704097747803,0.473266810178757,0.662073493003845,0.632450222969055,0.514141142368317,0.513491809368134,0.53442519903183,0.443089812994003,0.62398624420166,0.536472976207733,0.58691817522049,0.458196133375168,0.464120417833328,0.491763353347778,0.654409110546112,0.635854959487915,0.617490291595459,0.609086215496063,0.486684858798981,0.524969935417175,0.550810933113098,0.575489103794098,0.614575624465942,0.666327834129333,0.516817808151245,0.635711908340454,0.617327272891998,0.615963041782379,0.549772620201111,0.604073524475098,0.531272053718567,0.557981729507446,0.609744906425476,0.698440909385681,0.612878382205963,0.618897676467896
"TRIAP1",0.685417234897614,0.61876630783081,0.665821969509125,0.578680515289307,0.646220803260803,0.64930671453476,0.517793953418732,0.619852364063263,0.664772689342499,0.577349841594696,0.555576026439667,0.615671873092651,0.644565641880035,0.638884127140045,0.655081808567047,0.604685962200165,0.607370972633362,0.647662162780762,0.576538980007172,0.552876532077789,0.603340923786163,0.64671266078949,0.660106182098389,0.670125961303711,0.690403938293457,0.650811016559601,0.688805043697357,0.629311382770538,0.679935991764069,0.64663690328598,0.651587247848511,0.65840232372284,0.652796924114227,0.707234859466553,0.642109811306,0.6080242395401,0.606688737869263,0.665737807750702,0.682746946811676,0.70903366804123,0.683632254600525,0.679890275001526,0.65715503692627,0.66277551651001,0.597124516963959,0.669953465461731,0.714960932731628,0.658321619033813,0.68856418132782,0.631118774414062,0.640197157859802,0.629969835281372,0.669479966163635,0.682839930057526,0.641851246356964,0.634642243385315,0.701074123382568,0.660841405391693,0.565219223499298,0.695047080516815,0.6457679271698,0.65468579530716,0.695800602436066,0.630491256713867,0.675338089466095,0.655558168888092,0.663023948669434,0.628862082958221,0.677171289920807,0.694746613502502,0.672602832317352,0.629207611083984,0.608492076396942,0.645429015159607,0.62317943572998,0.647967040538788,0.513240933418274,0.719126105308533,0.654567182064056,0.673128843307495,0.640526831150055,0.667174160480499,0.635998129844666,0.668237864971161,0.660555124282837,0.566120326519012,0.676901817321777,0.667726516723633,0.594740092754364,0.613261461257935,0.687891602516174,0.676095843315125,0.666412234306335,0.651548385620117,0.664521813392639,0.600135087966919,0.644154131412506,0.667641401290894,0.668195247650146,0.6409672498703,0.653385102748871,0.699881076812744,0.670082807540894,0.667854189872742,0.652953565120697
"RASSF1",0.690160691738129,0.701334655284882,0.631783366203308,0.612496078014374,0.656954646110535,0.63953948020935,0.638448476791382,0.560487389564514,0.655319809913635,0.538537442684174,0.604287683963776,0.559181153774261,0.608554542064667,0.558006644248962,0.677171289920807,0.597479999065399,0.668109893798828,0.578980267047882,0.615090787410736,0.569288611412048,0.584501624107361,0.622643411159515,0.549772620201111,0.573190867900848,0.603097259998322,0.63446456193924,0.603645861148834,0.574363827705383,0.570231795310974,0.605484783649445,0.711744546890259,0.610531747341156,0.63192355632782,0.589532852172852,0.709968686103821,0.543962121009827,0.604287683963776,0.623112380504608,0.715189278125763,0.586297512054443,0.535196900367737,0.596533358097076,0.576431035995483,0.598222553730011,0.466398745775223,0.604992866516113,0.718774437904358,0.644827961921692,0.66489827632904,0.640746891498566,0.590564429759979,0.684287667274475,0.66277551651001,0.543820917606354,0.539344847202301,0.561497032642365,0.620513379573822,0.515570998191833,0.605515599250793,0.559732913970947,0.565347731113434,0.678344130516052,0.546874105930328,0.594418287277222,0.665569543838501,0.740690469741821,0.631608247756958,0.611796915531158,0.574150145053864,0.656914591789246,0.571759462356567,0.615768849849701,0.684381484985352,0.583025217056274,0.585061252117157,0.543632805347443,0.568635880947113,0.641703605651855,0.689917802810669,0.562688887119293,0.619094848632812,0.530110716819763,0.655558168888092,0.651898682117462,0.562892377376556,0.638811469078064,0.687173962593079,0.4860018491745,0.629415214061737,0.534017622470856,0.540851235389709,0.638847768306732,0.658766090869904,0.640087366104126,0.639612436294556,0.603219091892242,0.639430105686188,0.683165729045868,0.681496918201447,0.61192387342453,0.685606241226196,0.689917802810669,0.70243376493454,0.652836084365845,0.682097613811493
"CCDC12",0.683445513248444,0.633897006511688,0.638847768306732,0.606564939022064,0.612305164337158,0.570836365222931,0.562561810016632,0.62150901556015,0.611765205860138,0.615574896335602,0.598103582859039,0.624424576759338,0.623683273792267,0.641629874706268,0.560815036296844,0.619951367378235,0.613677263259888,0.658928036689758,0.588079631328583,0.624222159385681,0.601520419120789,0.589132964611053,0.67798238992691,0.63837593793869,0.671294808387756,0.619621515274048,0.678797423839569,0.635497510433197,0.630630552768707,0.629173040390015,0.635140717029572,0.696557700634003,0.676140487194061,0.655637681484222,0.674539506435394,0.610720992088318,0.600255191326141,0.617718756198883,0.672602832317352,0.628689587116241,0.646750569343567,0.619358003139496,0.637075304985046,0.676408767700195,0.63007402420044,0.700865983963013,0.71085399389267,0.652953565120697,0.656035721302032,0.601974070072174,0.619885385036469,0.683119177818298,0.699005126953125,0.639175117015839,0.655161142349243,0.655240476131439,0.637219369411469,0.621010601520538,0.645730257034302,0.637688398361206,0.61820912361145,0.629761695861816,0.645692586898804,0.651121139526367,0.69676023721695,0.649460434913635,0.596208870410919,0.638049960136414,0.639247953891754,0.611384868621826,0.625304222106934,0.649191498756409,0.614382803440094,0.679890275001526,0.717840850353241,0.649922430515289,0.574230253696442,0.685417234897614,0.638629853725433,0.611448228359222,0.684100151062012,0.657395780086517,0.612464249134064,0.625270307064056,0.61521977186203,0.655240476131439,0.673348486423492,0.644453287124634,0.592613279819489,0.633119344711304,0.633189916610718,0.68933629989624,0.678933680057526,0.598460674285889,0.630560874938965,0.720008909702301,0.563733518123627,0.634891331195831,0.651820778846741,0.617980122566223,0.619555592536926,0.721671342849731,0.595003724098206,0.621475756168365,0.570048093795776
"THUMPD1",0.58363687992096,0.613869428634644,0.597895503044128,0.562054216861725,0.602823495864868,0.529420793056488,0.556614696979523,0.54384446144104,0.571759462356567,0.506287574768066,0.566275119781494,0.558855712413788,0.570021867752075,0.585931539535522,0.533249497413635,0.62154233455658,0.603737413883209,0.626085579395294,0.532438695430756,0.520701110363007,0.566094517707825,0.566171884536743,0.577404022216797,0.535060524940491,0.616286993026733,0.529398620128632,0.647547960281372,0.573749959468842,0.620679020881653,0.549724400043488,0.604839324951172,0.611701726913452,0.538744807243347,0.566998958587646,0.548283159732819,0.526943564414978,0.64512825012207,0.498039573431015,0.601067662239075,0.648387014865875,0.62693840265274,0.551101505756378,0.557657957077026,0.538814008235931,0.587144315242767,0.622710347175598,0.595737755298615,0.549917221069336,0.605515599250793,0.642516911029816,0.56736171245575,0.53302401304245,0.578408300876617,0.614865243434906,0.591543197631836,0.510206580162048,0.568427383899689,0.605792820453644,0.579499065876007,0.655002534389496,0.623851537704468,0.588477551937103,0.626494467258453,0.559732913970947,0.604777991771698,0.588591396808624,0.554689228534698,0.572129726409912,0.612368762493134,0.635640382766724,0.58927571773529,0.599326193332672,0.624053597450256,0.573909938335419,0.584389805793762,0.59801435470581,0.558031618595123,0.63772451877594,0.599176704883575,0.631853461265564,0.524577021598816,0.572845458984375,0.614382803440094,0.593222975730896,0.555897057056427,0.493023008108139,0.606410324573517,0.576835930347443,0.560311138629913,0.558355927467346,0.628241717815399,0.595003724098206,0.650385499000549,0.600255191326141,0.650231003761292,0.514834105968475,0.561244249343872,0.539599180221558,0.574043393135071,0.611670017242432,0.511615574359894,0.590449571609497,0.674097418785095,0.593717813491821,0.622911274433136
"IMP4",0.628896653652191,0.612082660198212,0.619127690792084,0.602125525474548,0.615316569805145,0.624154686927795,0.569681107997894,0.634748995304108,0.6457679271698,0.611892104148865,0.588562965393066,0.619852364063263,0.610563278198242,0.633189916610718,0.615801215171814,0.637147307395935,0.648081481456757,0.632274508476257,0.5976282954216,0.582359850406647,0.581862092018127,0.599775195121765,0.649806797504425,0.652640402317047,0.625202476978302,0.618471145629883,0.629484415054321,0.623448014259338,0.592758297920227,0.604870021343231,0.633543133735657,0.625575602054596,0.6230788230896,0.631433308124542,0.638158559799194,0.551077246665955,0.568714082241058,0.611068487167358,0.635568916797638,0.621409237384796,0.563733518123627,0.593601286411285,0.62230908870697,0.623481631278992,0.579444408416748,0.622877776622772,0.611796915531158,0.610311090946198,0.612273335456848,0.588051199913025,0.583469867706299,0.566455900669098,0.612527906894684,0.610752582550049,0.59354305267334,0.565373420715332,0.61037415266037,0.598252296447754,0.591139674186707,0.587937653064728,0.580018997192383,0.58534163236618,0.59316486120224,0.620745301246643,0.622777283191681,0.5626380443573,0.67784696817398,0.626323997974396,0.63739961385727,0.666243374347687,0.619127690792084,0.617522895336151,0.555132210254669,0.654448628425598,0.597391068935394,0.59709495306015,0.574444055557251,0.661497473716736,0.622676849365234,0.627691924571991,0.619259238243103,0.622710347175598,0.619127690792084,0.625575602054596,0.616904020309448,0.601037561893463,0.639430105686188,0.637977600097656,0.61998438835144,0.615801215171814,0.628482758998871,0.620513379573822,0.626528561115265,0.637219369411469,0.606812596321106,0.675382614135742,0.582138478755951,0.611701726913452,0.653267323970795,0.61998438835144,0.63953948020935,0.630804777145386,0.645391404628754,0.626426219940186,0.629657685756683
"SKP1",0.641335070133209,0.486494958400726,0.650501489639282,0.437369704246521,0.608679533004761,0.610059261322021,0.560311138629913,0.620612740516663,0.604870021343231,0.494073748588562,0.440747052431107,0.596297323703766,0.511927366256714,0.562994182109833,0.636643707752228,0.643892705440521,0.475854068994522,0.639102339744568,0.511865019798279,0.454235374927521,0.486646860837936,0.573536813259125,0.645203411579132,0.537893354892731,0.64584332704544,0.542273223400116,0.668836414813995,0.594740092754364,0.467197597026825,0.560235619544983,0.680531084537506,0.623011767864227,0.570179283618927,0.542179763317108,0.689142942428589,0.620944261550903,0.452638030052185,0.463417440652847,0.735718667507172,0.474940478801727,0.486362129449844,0.479407399892807,0.496088922023773,0.689966320991516,0.478704363107681,0.607122600078583,0.702696621417999,0.546707451343536,0.664021134376526,0.532956421375275,0.480613887310028,0.651431739330292,0.66489827632904,0.512073040008545,0.454167246818542,0.618963360786438,0.492460310459137,0.469911694526672,0.601459980010986,0.492421537637711,0.478039890527725,0.685795485973358,0.527053654193878,0.674805283546448,0.6775763630867,0.665779888629913,0.581117570400238,0.536610066890717,0.44284325838089,0.676364064216614,0.447044223546982,0.566662609577179,0.58927571773529,0.533610701560974,0.600856781005859,0.466522872447968,0.393801838159561,0.665653645992279,0.537296772003174,0.536039292812347,0.665527522563934,0.484716147184372,0.643222153186798,0.63624894618988,0.618733525276184,0.623380839824677,0.608648300170898,0.480112135410309,0.541153609752655,0.544622004032135,0.534085512161255,0.692659378051758,0.529576420783997,0.523336589336395,0.63199371099472,0.651392877101898,0.6453537940979,0.69340169429779,0.695498764514923,0.592816352844238,0.550641596317291,0.701804757118225,0.636643707752228,0.657195091247559,0.623481631278992
